,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
284,강동구,1174010500,길동,여성,40대 ,4075.7272962499997
285,강동구,1174010500,길동,여성,50대 ,4704.198060277778
286,강동구,1174010500,길동,여성,60대 ,4061.6361608333336
287,강동구,1174010500,길동,여성,70대 이상,3613.9878825
288,강동구,1174010600,둔촌동,남성,10대 ,2235.7299641666664
289,강동구,1174010600,둔촌동,남성,10대 미만,1593.1028175000001
290,강동구,1174010600,둔촌동,남성,20대 ,1997.4455850000002
291,강동구,1174010600,둔촌동,남성,30대 ,2572.027238333333
292,강동구,1174010600,둔촌동,남성,40대 ,2689.9757856944443
293,강동구,1174010600,둔촌동,남성,50대 ,2584.949560416667
294,강동구,1174010600,둔촌동,남성,60대 ,2277.886396944444
295,강동구,1174010600,둔촌동,남성,70대 이상,2621.7029359722223
296,강동구,1174010600,둔촌동,여성,10대 ,1614.2662629166668
297,강동구,1174010600,둔촌동,여성,10대 미만,1177.0974008333333
298,강동구,1174010600,둔촌동,여성,20대 ,2188.742170277778
299,강동구,1174010600,둔촌동,여성,30대 ,2637.5773405555556
300,강동구,1174010600,둔촌동,여성,40대 ,3098.1875756944446
301,강동구,1174010600,둔촌동,여성,50대 ,3328.284038888889
302,강동구,1174010600,둔촌동,여성,60대 ,2963.0808054166664
303,강동구,1174010600,둔촌동,여성,70대 이상,3151.736621666667
304,강동구,1174010700,암사동,남성,10대 ,3229.8036640277783
305,강동구,1174010700,암사동,남성,10대 미만,3286.8377805555556
306,강동구,1174010700,암사동,남성,20대 ,3286.1854738888887
307,강동구,1174010700,암사동,남성,30대 ,4665.995601805555
308,강동구,1174010700,암사동,남성,40대 ,5253.403874861111
309,강동구,1174010700,암사동,남성,50대 ,4367.742184305555
310,강동구,1174010700,암사동,남성,60대 ,3541.788420694444
311,강동구,1174010700,암사동,남성,70대 이상,2708.421963611111
312,강동구,1174010700,암사동,여성,10대 ,3042.2510269444447
313,강동구,1174010700,암사동,여성,10대 미만,3218.9251741666667
314,강동구,1174010700,암사동,여성,20대 ,3511.9666416666664
315,강동구,1174010700,암사동,여성,30대 ,5462.933417916666
316,강동구,1174010700,암사동,여성,40대 ,5654.74058875
317,강동구,1174010700,암사동,여성,50대 ,5346.882657916666
318,강동구,1174010700,암사동,여성,60대 ,4712.753240555556
319,강동구,1174010700,암사동,여성,70대 이상,4372.9647655555555
320,강동구,1174010800,성내동,남성,10대 ,3580.7449558333333
321,강동구,1174010800,성내동,남성,10대 미만,3055.9446559722223
322,강동구,1174010800,성내동,남성,20대 ,4697.855830555555
323,강동구,1174010800,성내동,남성,30대 ,6183.833144027777
324,강동구,1174010800,성내동,남성,40대 ,6235.446284861111
325,강동구,1174010800,성내동,남성,50대 ,5480.031866249999
326,강동구,1174010800,성내동,남성,60대 ,4114.216759027778
327,강동구,1174010800,성내동,남성,70대 이상,3765.4062380555556
328,강동구,1174010800,성내동,여성,10대 ,3027.827388194444
329,강동구,1174010800,성내동,여성,10대 미만,2565.799153611111
330,강동구,1174010800,성내동,여성,20대 ,5406.615127638889
331,강동구,1174010800,성내동,여성,30대 ,6531.1000394444445
332,강동구,1174010800,성내동,여성,40대 ,6617.554505
333,강동구,1174010800,성내동,여성,50대 ,6881.87596138889
334,강동구,1174010800,성내동,여성,60대 ,5818.673403333333
335,강동구,1174010800,성내동,여성,70대 이상,5310.274112222222
336,강동구,1174010900,천호동,남성,10대 ,5241.254565
337,강동구,1174010900,천호동,남성,10대 미만,5317.093528055556
338,강동구,1174010900,천호동,남성,20대 ,7300.173209027777
339,강동구,1174010900,천호동,남성,30대 ,9724.04418736111
340,강동구,1174010900,천호동,남성,40대 ,9571.38858236111
341,강동구,1174010900,천호동,남성,50대 ,8908.456976388889
342,강동구,1174010900,천호동,남성,60대 ,7197.539325694444
343,강동구,1174010900,천호동,남성,70대 이상,5812.252718194445
344,강동구,1174010900,천호동,여성,10대 ,4716.987972083333
345,강동구,1174010900,천호동,여성,10대 미만,4355.980177638889
346,강동구,1174010900,천호동,여성,20대 ,8541.7001925
347,강동구,1174010900,천호동,여성,30대 ,10533.49914263889
348,강동구,1174010900,천호동,여성,40대 ,9771.062047916666
349,강동구,1174010900,천호동,여성,50대 ,10839.748819305556
350,강동구,1174010900,천호동,여성,60대 ,9534.570011805556
351,강동구,1174010900,천호동,여성,70대 이상,8996.12130125
352,강동구,1174011000,강일동,남성,10대 ,1142.149411597222
353,강동구,1174011000,강일동,남성,10대 미만,1080.4223654861112
354,강동구,1174011000,강일동,남성,20대 ,826.83787875
355,강동구,1174011000,강일동,남성,30대 ,1309.8778286805557
356,강동구,1174011000,강일동,남성,40대 ,1709.527962777778
357,강동구,1174011000,강일동,남성,50대 ,1327.925293402778
358,강동구,1174011000,강일동,남성,60대 ,891.3065434722222
359,강동구,1174011000,강일동,남성,70대 이상,710.0267023611112
360,강동구,1174011000,강일동,여성,10대 ,1060.5677593055555
361,강동구,1174011000,강일동,여성,10대 미만,1045.9533864583334
362,강동구,1174011000,강일동,여성,20대 ,901.9673657638888
363,강동구,1174011000,강일동,여성,30대 ,1329.54648375
364,강동구,1174011000,강일동,여성,40대 ,1544.0238502083332
365,강동구,1174011000,강일동,여성,50대 ,1279.0901875694444
366,강동구,1174011000,강일동,여성,60대 ,1086.0426456944444
367,강동구,1174011000,강일동,여성,70대 이상,1144.3444975
368,강북구,1130510100,미아동,남성,10대 ,6245.617929583333
369,강북구,1130510100,미아동,남성,10대 미만,4911.665178194445
370,강북구,1130510100,미아동,남성,20대 ,7344.056914027778
371,강북구,1130510100,미아동,남성,30대 ,8191.601234583333
372,강북구,1130510100,미아동,남성,40대 ,9739.474107083333
373,강북구,1130510100,미아동,남성,50대 ,9171.460003472223
374,강북구,1130510100,미아동,남성,60대 ,7191.455916805556
375,강북구,1130510100,미아동,남성,70대 이상,7695.390709305556
376,강북구,1130510100,미아동,여성,10대 ,6524.975119722222
377,강북구,1130510100,미아동,여성,10대 미만,4696.143104305555
378,강북구,1130510100,미아동,여성,20대 ,8778.6124425
379,강북구,1130510100,미아동,여성,30대 ,9002.981071111111
380,강북구,1130510100,미아동,여성,40대 ,10827.676767638888
381,강북구,1130510100,미아동,여성,50대 ,11489.741974305556
382,강북구,1130510100,미아동,여성,60대 ,9561.374987777777
383,강북구,1130510100,미아동,여성,70대 이상,12728.724868888889
384,강북구,1130510200,번동,남성,10대 ,1990.8813515277777
385,강북구,1130510200,번동,남성,10대 미만,1628.6830668055554
386,강북구,1130510200,번동,남성,20대 ,2966.506806111111
387,강북구,1130510200,번동,남성,30대 ,3100.5038661111107
388,강북구,1130510200,번동,남성,40대 ,3637.6639786111114
389,강북구,1130510200,번동,남성,50대 ,3446.508757222222
390,강북구,1130510200,번동,남성,60대 ,2859.624909305556
391,강북구,1130510200,번동,남성,70대 이상,2929.320767638889
392,강북구,1130510200,번동,여성,10대 ,1924.804565138889
393,강북구,1130510200,번동,여성,10대 미만,1367.9348923611112
394,강북구,1130510200,번동,여성,20대 ,3686.2533965277776
395,강북구,1130510200,번동,여성,30대 ,3128.76163625
396,강북구,1130510200,번동,여성,40대 ,3836.4908152777775
397,강북구,1130510200,번동,여성,50대 ,4185.143089166667
398,강북구,1130510200,번동,여성,60대 ,3889.4545715277777
399,강북구,1130510200,번동,여성,70대 이상,5017.348230138889
400,강북구,1130510300,수유동,남성,10대 ,2000.3086257638888
401,강북구,1130510300,수유동,남성,10대 미만,1701.2104217013887
402,강북구,1130510300,수유동,남성,20대 ,3621.2839591666666
403,강북구,1130510300,수유동,남성,30대 ,3518.8665258333335
404,강북구,1130510300,수유동,남성,40대 ,3748.10626375
405,강북구,1130510300,수유동,남성,50대 ,3826.6463496180554
406,강북구,1130510300,수유동,남성,60대 ,2989.937939722222
407,강북구,1130510300,수유동,남성,70대 이상,3370.159991006944
408,강북구,1130510300,수유동,여성,10대 ,1987.832239861111
409,강북구,1130510300,수유동,여성,10대 미만,1629.0705224305557
410,강북구,1130510300,수유동,여성,20대 ,4390.281617118056
411,강북구,1130510300,수유동,여성,30대 ,3474.021101736111
412,강북구,1130510300,수유동,여성,40대 ,4115.560101180556
413,강북구,1130510300,수유동,여성,50대 ,4714.1657369791665
414,강북구,1130510300,수유동,여성,60대 ,4143.8644396875
415,강북구,1130510300,수유동,여성,70대 이상,5692.380126111111
416,강북구,1130510400,우이동,남성,10대 ,333.93524402777774
417,강북구,1130510400,우이동,남성,10대 미만,307.7428445138889
418,강북구,1130510400,우이동,남성,20대 ,540.7493502777778
419,강북구,1130510400,우이동,남성,30대 ,522.5087386111111
420,강북구,1130510400,우이동,남성,40대 ,620.6106215277778
421,강북구,1130510400,우이동,남성,50대 ,660.4406934027778
422,강북구,1130510400,우이동,남성,60대 ,553.5901997222222
423,강북구,1130510400,우이동,남성,70대 이상,683.1984977083333
424,강북구,1130510400,우이동,여성,10대 ,350.3013275
425,강북구,1130510400,우이동,여성,10대 미만,233.4914472222222
426,강북구,1130510400,우이동,여성,20대 ,732.0149959027777
427,강북구,1130510400,우이동,여성,30대 ,560.4403816666667
428,강북구,1130510400,우이동,여성,40대 ,694.6515651388889
429,강북구,1130510400,우이동,여성,50대 ,757.7292147916665
430,강북구,1130510400,우이동,여성,60대 ,710.069176736111
431,강북구,1130510400,우이동,여성,70대 이상,1057.3342597222222
432,강서구,1150010100,염창동,남성,10대 ,679.8693404166667
433,강서구,1150010100,염창동,남성,10대 미만,747.8955053472222
434,강서구,1150010100,염창동,남성,20대 ,834.0113303472222
