,시군구명,행정동코드,행정동명,연령별,행정동단위 거주인구
0,강남구,1168051000,신사동,10대,3120
1,강남구,1168051000,신사동,10대 미만,1730
2,강남구,1168051000,신사동,20대,4218
3,강남구,1168051000,신사동,30대,4314
4,강남구,1168051000,신사동,40대,5400
5,강남구,1168051000,신사동,50대,5152
6,강남구,1168051000,신사동,60대,3688
7,강남구,1168051000,신사동,70대 이상,4360
8,강남구,1168052100,논현1동,10대,847
9,강남구,1168052100,논현1동,10대 미만,639
10,강남구,1168052100,논현1동,20대,4657
11,강남구,1168052100,논현1동,30대,5593
12,강남구,1168052100,논현1동,40대,3855
13,강남구,1168052100,논현1동,50대,2883
14,강남구,1168052100,논현1동,60대,2201
15,강남구,1168052100,논현1동,70대 이상,1983
16,강남구,1168053100,논현2동,10대,1299
17,강남구,1168053100,논현2동,10대 미만,1003
18,강남구,1168053100,논현2동,20대,3411
19,강남구,1168053100,논현2동,30대,4236
20,강남구,1168053100,논현2동,40대,3802
21,강남구,1168053100,논현2동,50대,3037
22,강남구,1168053100,논현2동,60대,2229
23,강남구,1168053100,논현2동,70대 이상,2141
24,강남구,1168054500,압구정동,10대,5394
25,강남구,1168054500,압구정동,10대 미만,3928
26,강남구,1168054500,압구정동,20대,5852
27,강남구,1168054500,압구정동,30대,5982
28,강남구,1168054500,압구정동,40대,8936
29,강남구,1168054500,압구정동,50대,8550
30,강남구,1168054500,압구정동,60대,6428
31,강남구,1168054500,압구정동,70대 이상,7372
32,강남구,1168056500,청담동,10대,2265
33,강남구,1168056500,청담동,10대 미만,1888
34,강남구,1168056500,청담동,20대,3480
35,강남구,1168056500,청담동,30대,3981
36,강남구,1168056500,청담동,40대,4566
37,강남구,1168056500,청담동,50대,4022
38,강남구,1168056500,청담동,60대,3005
39,강남구,1168056500,청담동,70대 이상,2469
40,강남구,1168058000,삼성1동,10대,1230
41,강남구,1168058000,삼성1동,10대 미만,789
42,강남구,1168058000,삼성1동,20대,1721
43,강남구,1168058000,삼성1동,30대,1878
44,강남구,1168058000,삼성1동,40대,2135
45,강남구,1168058000,삼성1동,50대,2161
46,강남구,1168058000,삼성1동,60대,1666
47,강남구,1168058000,삼성1동,70대 이상,1414
48,강남구,1168059000,삼성2동,10대,3643
49,강남구,1168059000,삼성2동,10대 미만,2230
50,강남구,1168059000,삼성2동,20대,3945
51,강남구,1168059000,삼성2동,30대,4918
52,강남구,1168059000,삼성2동,40대,6416
53,강남구,1168059000,삼성2동,50대,4834
54,강남구,1168059000,삼성2동,60대,2643
55,강남구,1168059000,삼성2동,70대 이상,2563
56,강남구,1168060000,대치1동,10대,5290
57,강남구,1168060000,대치1동,10대 미만,1628
58,강남구,1168060000,대치1동,20대,2355
59,강남구,1168060000,대치1동,30대,1357
60,강남구,1168060000,대치1동,40대,5460
61,강남구,1168060000,대치1동,50대,4124
62,강남구,1168060000,대치1동,60대,2080
63,강남구,1168060000,대치1동,70대 이상,1652
64,강남구,1168061000,대치2동,10대,6114
65,강남구,1168061000,대치2동,10대 미만,2082
66,강남구,1168061000,대치2동,20대,4348
67,강남구,1168061000,대치2동,30대,3282
68,강남구,1168061000,대치2동,40대,6942
69,강남구,1168061000,대치2동,50대,6492
70,강남구,1168061000,대치2동,60대,4513
71,강남구,1168061000,대치2동,70대 이상,3129
72,강남구,1168063000,대치4동,10대,2342
73,강남구,1168063000,대치4동,10대 미만,647
74,강남구,1168063000,대치4동,20대,3366
75,강남구,1168063000,대치4동,30대,3238
76,강남구,1168063000,대치4동,40대,3864
77,강남구,1168063000,대치4동,50대,3286
78,강남구,1168063000,대치4동,60대,1577
79,강남구,1168063000,대치4동,70대 이상,1411
80,강남구,1168064000,역삼1동,10대,1407
81,강남구,1168064000,역삼1동,10대 미만,901
82,강남구,1168064000,역삼1동,20대,7688
83,강남구,1168064000,역삼1동,30대,10134
84,강남구,1168064000,역삼1동,40대,6335
85,강남구,1168064000,역삼1동,50대,4267
86,강남구,1168064000,역삼1동,60대,3045
87,강남구,1168064000,역삼1동,70대 이상,2377
88,강남구,1168065000,역삼2동,10대,5650
89,강남구,1168065000,역삼2동,10대 미만,2488
90,강남구,1168065000,역삼2동,20대,4557
91,강남구,1168065000,역삼2동,30대,4833
92,강남구,1168065000,역삼2동,40대,8612
93,강남구,1168065000,역삼2동,50대,5503
94,강남구,1168065000,역삼2동,60대,2661
95,강남구,1168065000,역삼2동,70대 이상,2567
96,강남구,1168065500,도곡1동,10대,2411
97,강남구,1168065500,도곡1동,10대 미만,1630
98,강남구,1168065500,도곡1동,20대,2735
99,강남구,1168065500,도곡1동,30대,2995
100,강남구,1168065500,도곡1동,40대,3771
101,강남구,1168065500,도곡1동,50대,3435
102,강남구,1168065500,도곡1동,60대,2605
103,강남구,1168065500,도곡1동,70대 이상,1894
104,강남구,1168065600,도곡2동,10대,4759
105,강남구,1168065600,도곡2동,10대 미만,2591
106,강남구,1168065600,도곡2동,20대,3674
107,강남구,1168065600,도곡2동,30대,3207
108,강남구,1168065600,도곡2동,40대,6256
109,강남구,1168065600,도곡2동,50대,5598
110,강남구,1168065600,도곡2동,60대,3631
111,강남구,1168065600,도곡2동,70대 이상,3283
112,강남구,1168066000,개포1동,10대,683
113,강남구,1168066000,개포1동,10대 미만,432
114,강남구,1168066000,개포1동,20대,735
115,강남구,1168066000,개포1동,30대,701
116,강남구,1168066000,개포1동,40대,1029
117,강남구,1168066000,개포1동,50대,1128
118,강남구,1168066000,개포1동,60대,1234
119,강남구,1168066000,개포1동,70대 이상,1079
120,강남구,1168067000,개포2동,10대,7124
121,강남구,1168067000,개포2동,10대 미만,4638
122,강남구,1168067000,개포2동,20대,6958
123,강남구,1168067000,개포2동,30대,6516
124,강남구,1168067000,개포2동,40대,9790
125,강남구,1168067000,개포2동,50대,9900
126,강남구,1168067000,개포2동,60대,7002
127,강남구,1168067000,개포2동,70대 이상,4412
128,강남구,1168069000,개포4동,10대,2275
129,강남구,1168069000,개포4동,10대 미만,1615
130,강남구,1168069000,개포4동,20대,3199
131,강남구,1168069000,개포4동,30대,3591
132,강남구,1168069000,개포4동,40대,3949
133,강남구,1168069000,개포4동,50대,4010
134,강남구,1168069000,개포4동,60대,3156
135,강남구,1168069000,개포4동,70대 이상,1966
136,강남구,1168070000,세곡동,10대,14535
137,강남구,1168070000,세곡동,10대 미만,10773
138,강남구,1168070000,세곡동,20대,15330
139,강남구,1168070000,세곡동,30대,18408
140,강남구,1168070000,세곡동,40대,23622
141,강남구,1168070000,세곡동,50대,18471
142,강남구,1168070000,세곡동,60대,15678
143,강남구,1168070000,세곡동,70대 이상,13200
144,강남구,1168072000,일원본동,10대,6554
145,강남구,1168072000,일원본동,10대 미만,3844
146,강남구,1168072000,일원본동,20대,4766
147,강남구,1168072000,일원본동,30대,5332
148,강남구,1168072000,일원본동,40대,8716
149,강남구,1168072000,일원본동,50대,7418
150,강남구,1168072000,일원본동,60대,6020
151,강남구,1168072000,일원본동,70대 이상,3580
152,강남구,1168073000,일원1동,10대,2092
153,강남구,1168073000,일원1동,10대 미만,1316
154,강남구,1168073000,일원1동,20대,4192
155,강남구,1168073000,일원1동,30대,4476
156,강남구,1168073000,일원1동,40대,4160
157,강남구,1168073000,일원1동,50대,4642
158,강남구,1168073000,일원1동,60대,5144
159,강남구,1168073000,일원1동,70대 이상,4228
160,강남구,1168074000,일원2동,10대,5082
161,강남구,1168074000,일원2동,10대 미만,3570
162,강남구,1168074000,일원2동,20대,5433
163,강남구,1168074000,일원2동,30대,7344
164,강남구,1168074000,일원2동,40대,9132
165,강남구,1168074000,일원2동,50대,7761
166,강남구,1168074000,일원2동,60대,7713
167,강남구,1168074000,일원2동,70대 이상,6681
168,강남구,1168075000,수서동,10대,543
169,강남구,1168075000,수서동,10대 미만,596
170,강남구,1168075000,수서동,20대,1310
171,강남구,1168075000,수서동,30대,2068
172,강남구,1168075000,수서동,40대,1644
173,강남구,1168075000,수서동,50대,2050
174,강남구,1168075000,수서동,60대,3354
175,강남구,1168075000,수서동,70대 이상,3073
176,강동구,1174051500,강일동,10대,7140
177,강동구,1174051500,강일동,10대 미만,6016
178,강동구,1174051500,강일동,20대,7224
179,강동구,1174051500,강일동,30대,9080
180,강동구,1174051500,강일동,40대,10886
181,강동구,1174051500,강일동,50대,9592
182,강동구,1174051500,강일동,60대,9572
183,강동구,1174051500,강일동,70대 이상,6844
184,강동구,1174052000,상일동,10대,5627
185,강동구,1174052000,상일동,10대 미만,5946
186,강동구,1174052000,상일동,20대,5433
187,강동구,1174052000,상일동,30대,7223
188,강동구,1174052000,상일동,40대,9371
189,강동구,1174052000,상일동,50대,7220
190,강동구,1174052000,상일동,60대,6274
191,강동구,1174052000,상일동,70대 이상,3664
192,강동구,1174053000,명일제1동,10대,2424
193,강동구,1174053000,명일제1동,10대 미만,2134
194,강동구,1174053000,명일제1동,20대,2933
195,강동구,1174053000,명일제1동,30대,3892
196,강동구,1174053000,명일제1동,40대,4245
197,강동구,1174053000,명일제1동,50대,3998
198,강동구,1174053000,명일제1동,60대,3724
199,강동구,1174053000,명일제1동,70대 이상,2454
200,강동구,1174054000,명일제2동,10대,2430
201,강동구,1174054000,명일제2동,10대 미만,1081
202,강동구,1174054000,명일제2동,20대,2224
203,강동구,1174054000,명일제2동,30대,1931
204,강동구,1174054000,명일제2동,40대,3063
205,강동구,1174054000,명일제2동,50대,2666
206,강동구,1174054000,명일제2동,60대,2542
207,강동구,1174054000,명일제2동,70대 이상,1494
208,강동구,1174055000,고덕제1동,10대,3568
209,강동구,1174055000,고덕제1동,10대 미만,2456
210,강동구,1174055000,고덕제1동,20대,2091
211,강동구,1174055000,고덕제1동,30대,2718
212,강동구,1174055000,고덕제1동,40대,5200
213,강동구,1174055000,고덕제1동,50대,3424
214,강동구,1174055000,고덕제1동,60대,2775
215,강동구,1174055000,고덕제1동,70대 이상,1703
216,강동구,1174056000,고덕제2동,10대,2094
217,강동구,1174056000,고덕제2동,10대 미만,2525
218,강동구,1174056000,고덕제2동,20대,2248
219,강동구,1174056000,고덕제2동,30대,3708
220,강동구,1174056000,고덕제2동,40대,4123
221,강동구,1174056000,고덕제2동,50대,3256
222,강동구,1174056000,고덕제2동,60대,2975
223,강동구,1174056000,고덕제2동,70대 이상,1716
224,강동구,1174057000,암사제1동,10대,2512
225,강동구,1174057000,암사제1동,10대 미만,1915
226,강동구,1174057000,암사제1동,20대,4657
227,강동구,1174057000,암사제1동,30대,4897
228,강동구,1174057000,암사제1동,40대,5409
229,강동구,1174057000,암사제1동,50대,5933
230,강동구,1174057000,암사제1동,60대,5188
231,강동구,1174057000,암사제1동,70대 이상,4000
232,강동구,1174058000,암사제2동,10대,1040
233,강동구,1174058000,암사제2동,10대 미만,1285
234,강동구,1174058000,암사제2동,20대,1835
235,강동구,1174058000,암사제2동,30대,2768
236,강동구,1174058000,암사제2동,40대,2408
237,강동구,1174058000,암사제2동,50대,2247
238,강동구,1174058000,암사제2동,60대,2019
239,강동구,1174058000,암사제2동,70대 이상,1579
240,강동구,1174059000,암사제3동,10대,1924
241,강동구,1174059000,암사제3동,10대 미만,1714
242,강동구,1174059000,암사제3동,20대,1866
243,강동구,1174059000,암사제3동,30대,2225
244,강동구,1174059000,암사제3동,40대,3210
245,강동구,1174059000,암사제3동,50대,2671
246,강동구,1174059000,암사제3동,60대,2395
247,강동구,1174059000,암사제3동,70대 이상,1616
248,강동구,1174060000,천호제1동,10대,1657
249,강동구,1174060000,천호제1동,10대 미만,1290
250,강동구,1174060000,천호제1동,20대,3543
251,강동구,1174060000,천호제1동,30대,4021
252,강동구,1174060000,천호제1동,40대,3940
253,강동구,1174060000,천호제1동,50대,4471
254,강동구,1174060000,천호제1동,60대,4576
255,강동구,1174060000,천호제1동,70대 이상,3313
256,강동구,1174061000,천호제2동,10대,1684
257,강동구,1174061000,천호제2동,10대 미만,1578
258,강동구,1174061000,천호제2동,20대,4916
259,강동구,1174061000,천호제2동,30대,6178
260,강동구,1174061000,천호제2동,40대,4892
261,강동구,1174061000,천호제2동,50대,5444
262,강동구,1174061000,천호제2동,60대,5065
263,강동구,1174061000,천호제2동,70대 이상,3825
264,강동구,1174062000,천호제3동,10대,1170
265,강동구,1174062000,천호제3동,10대 미만,1236
266,강동구,1174062000,천호제3동,20대,4516
267,강동구,1174062000,천호제3동,30대,4980
268,강동구,1174062000,천호제3동,40대,3713
269,강동구,1174062000,천호제3동,50대,4140
270,강동구,1174062000,천호제3동,60대,4013
271,강동구,1174062000,천호제3동,70대 이상,2974
272,강동구,1174064000,성내제1동,10대,1676
273,강동구,1174064000,성내제1동,10대 미만,1459
274,강동구,1174064000,성내제1동,20대,2686
275,강동구,1174064000,성내제1동,30대,3172
276,강동구,1174064000,성내제1동,40대,3321
277,강동구,1174064000,성내제1동,50대,3032
278,강동구,1174064000,성내제1동,60대,2709
279,강동구,1174064000,성내제1동,70대 이상,1991
280,강동구,1174065000,성내제2동,10대,1080
281,강동구,1174065000,성내제2동,10대 미만,990
282,강동구,1174065000,성내제2동,20대,3774
283,강동구,1174065000,성내제2동,30대,4213
284,강동구,1174065000,성내제2동,40대,3323
285,강동구,1174065000,성내제2동,50대,3812
286,강동구,1174065000,성내제2동,60대,3737
287,강동구,1174065000,성내제2동,70대 이상,2831
288,강동구,1174066000,성내제3동,10대,1661
289,강동구,1174066000,성내제3동,10대 미만,1126
290,강동구,1174066000,성내제3동,20대,3552
291,강동구,1174066000,성내제3동,30대,3439
292,강동구,1174066000,성내제3동,40대,3563
293,강동구,1174066000,성내제3동,50대,3975
294,강동구,1174066000,성내제3동,60대,3395
295,강동구,1174066000,성내제3동,70대 이상,2496
296,강동구,1174068500,길동,10대,2777
297,강동구,1174068500,길동,10대 미만,2226
298,강동구,1174068500,길동,20대,6814
299,강동구,1174068500,길동,30대,7355
300,강동구,1174068500,길동,40대,6813
301,강동구,1174068500,길동,50대,7246
302,강동구,1174068500,길동,60대,7367
303,강동구,1174068500,길동,70대 이상,5064
304,강동구,1174069000,둔촌제1동,10대,6
305,강동구,1174069000,둔촌제1동,10대 미만,3
306,강동구,1174069000,둔촌제1동,20대,17
307,강동구,1174069000,둔촌제1동,30대,15
308,강동구,1174069000,둔촌제1동,40대,27
309,강동구,1174069000,둔촌제1동,50대,22
310,강동구,1174069000,둔촌제1동,60대,28
311,강동구,1174069000,둔촌제1동,70대 이상,25
312,강동구,1174070000,둔촌제2동,10대,1966
313,강동구,1174070000,둔촌제2동,10대 미만,1582
314,강동구,1174070000,둔촌제2동,20대,3292
315,강동구,1174070000,둔촌제2동,30대,3582
316,강동구,1174070000,둔촌제2동,40대,3595
317,강동구,1174070000,둔촌제2동,50대,4060
318,강동구,1174070000,둔촌제2동,60대,3846
319,강동구,1174070000,둔촌제2동,70대 이상,2557
320,강북구,1130553400,삼양동,10대,1790
321,강북구,1130553400,삼양동,10대 미만,1154
322,강북구,1130553400,삼양동,20대,3003
323,강북구,1130553400,삼양동,30대,2865
324,강북구,1130553400,삼양동,40대,3415
325,강북구,1130553400,삼양동,50대,4249
326,강북구,1130553400,삼양동,60대,3800
327,강북구,1130553400,삼양동,70대 이상,3292
328,강북구,1130553500,미아동,10대,1275
329,강북구,1130553500,미아동,10대 미만,692
330,강북구,1130553500,미아동,20대,3776
331,강북구,1130553500,미아동,30대,2935
332,강북구,1130553500,미아동,40대,2871
333,강북구,1130553500,미아동,50대,3714
334,강북구,1130553500,미아동,60대,3496
335,강북구,1130553500,미아동,70대 이상,3092
336,강북구,1130554500,송중동,10대,1949
337,강북구,1130554500,송중동,10대 미만,1459
338,강북구,1130554500,송중동,20대,4307
339,강북구,1130554500,송중동,30대,3995
340,강북구,1130554500,송중동,40대,4433
341,강북구,1130554500,송중동,50대,5187
342,강북구,1130554500,송중동,60대,4721
343,강북구,1130554500,송중동,70대 이상,4047
344,강북구,1130555500,송천동,10대,1474
345,강북구,1130555500,송천동,10대 미만,916
346,강북구,1130555500,송천동,20대,3468
347,강북구,1130555500,송천동,30대,3089
348,강북구,1130555500,송천동,40대,3594
349,강북구,1130555500,송천동,50대,4881
350,강북구,1130555500,송천동,60대,4717
351,강북구,1130555500,송천동,70대 이상,4177
352,강북구,1130557500,삼각산동,10대,3852
353,강북구,1130557500,삼각산동,10대 미만,2591
354,강북구,1130557500,삼각산동,20대,3216
355,강북구,1130557500,삼각산동,30대,3444
356,강북구,1130557500,삼각산동,40대,6093
357,강북구,1130557500,삼각산동,50대,5221
358,강북구,1130557500,삼각산동,60대,3542
359,강북구,1130557500,삼각산동,70대 이상,3056
360,강북구,1130559500,번1동,10대,1008
361,강북구,1130559500,번1동,10대 미만,599
362,강북구,1130559500,번1동,20대,3326
363,강북구,1130559500,번1동,30대,2722
364,강북구,1130559500,번1동,40대,2767
365,강북구,1130559500,번1동,50대,3099
366,강북구,1130559500,번1동,60대,2734
367,강북구,1130559500,번1동,70대 이상,2548
368,강북구,1130560300,번2동,10대,936
369,강북구,1130560300,번2동,10대 미만,550
370,강북구,1130560300,번2동,20대,2127
371,강북구,1130560300,번2동,30대,1662
372,강북구,1130560300,번2동,40대,2135
373,강북구,1130560300,번2동,50대,2715
374,강북구,1130560300,번2동,60대,2683
375,강북구,1130560300,번2동,70대 이상,2798
376,강북구,1130560800,번3동,10대,1190
377,강북구,1130560800,번3동,10대 미만,806
378,강북구,1130560800,번3동,20대,1780
379,강북구,1130560800,번3동,30대,1611
380,강북구,1130560800,번3동,40대,2356
381,강북구,1130560800,번3동,50대,2771
382,강북구,1130560800,번3동,60대,2672
383,강북구,1130560800,번3동,70대 이상,3482
384,강북구,1130561500,수유1동,10대,1256
385,강북구,1130561500,수유1동,10대 미만,848
386,강북구,1130561500,수유1동,20대,3097
387,강북구,1130561500,수유1동,30대,2729
388,강북구,1130561500,수유1동,40대,2850
389,강북구,1130561500,수유1동,50대,3503
390,강북구,1130561500,수유1동,60대,3374
391,강북구,1130561500,수유1동,70대 이상,3028
392,강북구,1130562500,수유2동,10대,1311
393,강북구,1130562500,수유2동,10대 미만,964
394,강북구,1130562500,수유2동,20대,2858
395,강북구,1130562500,수유2동,30대,2509
396,강북구,1130562500,수유2동,40대,2931
397,강북구,1130562500,수유2동,50대,3714
398,강북구,1130562500,수유2동,60대,3505
399,강북구,1130562500,수유2동,70대 이상,3431
400,강북구,1130563500,수유3동,10대,1111
401,강북구,1130563500,수유3동,10대 미만,709
402,강북구,1130563500,수유3동,20대,4494
403,강북구,1130563500,수유3동,30대,3440
404,강북구,1130563500,수유3동,40대,3143
405,강북구,1130563500,수유3동,50대,4000
406,강북구,1130563500,수유3동,60대,3554
407,강북구,1130563500,수유3동,70대 이상,3195
408,강북구,1130564500,우이동,10대,2690
409,강북구,1130564500,우이동,10대 미만,1906
410,강북구,1130564500,우이동,20대,5016
411,강북구,1130564500,우이동,30대,5132
412,강북구,1130564500,우이동,40대,5620
413,강북구,1130564500,우이동,50대,7150
414,강북구,1130564500,우이동,60대,6830
415,강북구,1130564500,우이동,70대 이상,6698
416,강북구,1130566000,인수동,10대,2026
417,강북구,1130566000,인수동,10대 미만,1373
418,강북구,1130566000,인수동,20대,3825
419,강북구,1130566000,인수동,30대,3687
420,강북구,1130566000,인수동,40대,4159
421,강북구,1130566000,인수동,50대,5248
422,강북구,1130566000,인수동,60대,5136
423,강북구,1130566000,인수동,70대 이상,4792
424,강서구,1150051000,염창동,10대,8858
425,강서구,1150051000,염창동,10대 미만,7570
426,강서구,1150051000,염창동,20대,11178
427,강서구,1150051000,염창동,30대,14576
428,강서구,1150051000,염창동,40대,15022
429,강서구,1150051000,염창동,50대,11938
430,강서구,1150051000,염창동,60대,8916
431,강서구,1150051000,염창동,70대 이상,5500
432,강서구,1150052000,등촌제1동,10대,1244
433,강서구,1150052000,등촌제1동,10대 미만,1310
434,강서구,1150052000,등촌제1동,20대,5100
435,강서구,1150052000,등촌제1동,30대,6428
436,강서구,1150052000,등촌제1동,40대,3409
437,강서구,1150052000,등촌제1동,50대,3095
438,강서구,1150052000,등촌제1동,60대,2387
439,강서구,1150052000,등촌제1동,70대 이상,2021
440,강서구,1150053000,등촌제2동,10대,1472
441,강서구,1150053000,등촌제2동,10대 미만,1147
442,강서구,1150053000,등촌제2동,20대,2990
443,강서구,1150053000,등촌제2동,30대,3427
444,강서구,1150053000,등촌제2동,40대,2925
445,강서구,1150053000,등촌제2동,50대,3239
446,강서구,1150053000,등촌제2동,60대,2931
447,강서구,1150053000,등촌제2동,70대 이상,1989
448,강서구,1150053500,등촌제3동,10대,1801
449,강서구,1150053500,등촌제3동,10대 미만,1594
450,강서구,1150053500,등촌제3동,20대,3722
451,강서구,1150053500,등촌제3동,30대,4695
452,강서구,1150053500,등촌제3동,40대,3790
453,강서구,1150053500,등촌제3동,50대,4897
454,강서구,1150053500,등촌제3동,60대,5507
455,강서구,1150053500,등촌제3동,70대 이상,4489
456,강서구,1150054000,화곡제1동,10대,2319
457,강서구,1150054000,화곡제1동,10대 미만,2348
458,강서구,1150054000,화곡제1동,20대,9682
459,강서구,1150054000,화곡제1동,30대,10845
460,강서구,1150054000,화곡제1동,40대,7583
461,강서구,1150054000,화곡제1동,50대,7385
462,강서구,1150054000,화곡제1동,60대,7215
463,강서구,1150054000,화곡제1동,70대 이상,5433
464,강서구,1150055000,화곡제2동,10대,1346
465,강서구,1150055000,화곡제2동,10대 미만,1002
466,강서구,1150055000,화곡제2동,20대,2572
467,강서구,1150055000,화곡제2동,30대,2853
468,강서구,1150055000,화곡제2동,40대,2988
469,강서구,1150055000,화곡제2동,50대,2901
470,강서구,1150055000,화곡제2동,60대,2483
471,강서구,1150055000,화곡제2동,70대 이상,1826
472,강서구,1150056000,화곡제3동,10대,1631
473,강서구,1150056000,화곡제3동,10대 미만,1138
474,강서구,1150056000,화곡제3동,20대,3206
475,강서구,1150056000,화곡제3동,30대,3227
476,강서구,1150056000,화곡제3동,40대,3163
477,강서구,1150056000,화곡제3동,50대,3206
478,강서구,1150056000,화곡제3동,60대,3441
479,강서구,1150056000,화곡제3동,70대 이상,2636
480,강서구,1150057000,화곡제4동,10대,1317
481,강서구,1150057000,화곡제4동,10대 미만,1013
482,강서구,1150057000,화곡제4동,20대,2785
483,강서구,1150057000,화곡제4동,30대,3251
484,강서구,1150057000,화곡제4동,40대,3249
485,강서구,1150057000,화곡제4동,50대,3347
486,강서구,1150057000,화곡제4동,60대,3281
487,강서구,1150057000,화곡제4동,70대 이상,2477
488,강서구,1150059000,화곡본동,10대,2321
489,강서구,1150059000,화곡본동,10대 미만,1850
490,강서구,1150059000,화곡본동,20대,6105
491,강서구,1150059000,화곡본동,30대,6456
492,강서구,1150059000,화곡본동,40대,5461
493,강서구,1150059000,화곡본동,50대,4852
494,강서구,1150059000,화곡본동,60대,4395
495,강서구,1150059000,화곡본동,70대 이상,3131
496,강서구,1150059100,화곡제6동,10대,1562
497,강서구,1150059100,화곡제6동,10대 미만,1105
498,강서구,1150059100,화곡제6동,20대,4634
499,강서구,1150059100,화곡제6동,30대,4442
500,강서구,1150059100,화곡제6동,40대,3589
501,강서구,1150059100,화곡제6동,50대,3836
502,강서구,1150059100,화곡제6동,60대,3723
503,강서구,1150059100,화곡제6동,70대 이상,2453
504,강서구,1150059300,화곡제8동,10대,1501
505,강서구,1150059300,화곡제8동,10대 미만,1145
506,강서구,1150059300,화곡제8동,20대,4006
507,강서구,1150059300,화곡제8동,30대,4029
508,강서구,1150059300,화곡제8동,40대,3880
509,강서구,1150059300,화곡제8동,50대,3728
510,강서구,1150059300,화곡제8동,60대,3625
511,강서구,1150059300,화곡제8동,70대 이상,2904
512,강서구,1150060300,가양제1동,10대,3584
513,강서구,1150060300,가양제1동,10대 미만,3012
514,강서구,1150060300,가양제1동,20대,16402
515,강서구,1150060300,가양제1동,30대,17668
516,강서구,1150060300,가양제1동,40대,9232
517,강서구,1150060300,가양제1동,50대,8394
518,강서구,1150060300,가양제1동,60대,6978
519,강서구,1150060300,가양제1동,70대 이상,3644
520,강서구,1150060400,가양제2동,10대,408
521,강서구,1150060400,가양제2동,10대 미만,457
522,강서구,1150060400,가양제2동,20대,1515
523,강서구,1150060400,가양제2동,30대,2319
524,강서구,1150060400,가양제2동,40대,1423
525,강서구,1150060400,가양제2동,50대,1901
526,강서구,1150060400,가양제2동,60대,3346
527,강서구,1150060400,가양제2동,70대 이상,2692
528,강서구,1150060500,가양제3동,10대,471
529,강서구,1150060500,가양제3동,10대 미만,705
530,강서구,1150060500,가양제3동,20대,1514
531,강서구,1150060500,가양제3동,30대,3069
532,강서구,1150060500,가양제3동,40대,1844
533,강서구,1150060500,가양제3동,50대,2100
534,강서구,1150060500,가양제3동,60대,2748
535,강서구,1150060500,가양제3동,70대 이상,2473
536,강서구,1150061100,발산제1동,10대,14715
537,강서구,1150061100,발산제1동,10대 미만,8496
538,강서구,1150061100,발산제1동,20대,13506
539,강서구,1150061100,발산제1동,30대,11904
540,강서구,1150061100,발산제1동,40대,20613
541,강서구,1150061100,발산제1동,50대,17868
542,강서구,1150061100,발산제1동,60대,12510
543,강서구,1150061100,발산제1동,70대 이상,9753
544,강서구,1150061500,우장산동,10대,10926
545,강서구,1150061500,우장산동,10대 미만,6570
546,강서구,1150061500,우장산동,20대,10174
547,강서구,1150061500,우장산동,30대,10208
548,강서구,1150061500,우장산동,40대,16502
549,강서구,1150061500,우장산동,50대,13536
550,강서구,1150061500,우장산동,60대,10204
551,강서구,1150061500,우장산동,70대 이상,7460
552,강서구,1150062000,공항동,10대,13188
553,강서구,1150062000,공항동,10대 미만,19950
554,강서구,1150062000,공항동,20대,24060
555,강서구,1150062000,공항동,30대,33342
556,강서구,1150062000,공항동,40대,31704
557,강서구,1150062000,공항동,50대,25908
558,강서구,1150062000,공항동,60대,22986
559,강서구,1150062000,공항동,70대 이상,16482
560,강서구,1150063000,방화제1동,10대,12873
561,강서구,1150063000,방화제1동,10대 미만,10737
562,강서구,1150063000,방화제1동,20대,14700
563,강서구,1150063000,방화제1동,30대,18324
564,강서구,1150063000,방화제1동,40대,22659
565,강서구,1150063000,방화제1동,50대,19113
566,강서구,1150063000,방화제1동,60대,17859
567,강서구,1150063000,방화제1동,70대 이상,12645
568,강서구,1150064000,방화제2동,10대,2724
569,강서구,1150064000,방화제2동,10대 미만,2218
570,강서구,1150064000,방화제2동,20대,6670
571,강서구,1150064000,방화제2동,30대,7686
572,강서구,1150064000,방화제2동,40대,6536
573,강서구,1150064000,방화제2동,50대,7088
574,강서구,1150064000,방화제2동,60대,7712
575,강서구,1150064000,방화제2동,70대 이상,6404
576,강서구,1150064100,방화제3동,10대,1398
577,강서구,1150064100,방화제3동,10대 미만,1188
578,강서구,1150064100,방화제3동,20대,2254
579,강서구,1150064100,방화제3동,30대,3584
580,강서구,1150064100,방화제3동,40대,3329
581,강서구,1150064100,방화제3동,50대,3434
582,강서구,1150064100,방화제3동,60대,3998
583,강서구,1150064100,방화제3동,70대 이상,3564
584,관악구,1162052500,보라매동,10대,1414
585,관악구,1162052500,보라매동,10대 미만,1056
586,관악구,1162052500,보라매동,20대,4960
587,관악구,1162052500,보라매동,30대,4140
588,관악구,1162052500,보라매동,40대,3313
589,관악구,1162052500,보라매동,50대,3504
590,관악구,1162052500,보라매동,60대,3418
591,관악구,1162052500,보라매동,70대 이상,3103
592,관악구,1162054500,청림동,10대,1124
593,관악구,1162054500,청림동,10대 미만,1146
594,관악구,1162054500,청림동,20대,1758
595,관악구,1162054500,청림동,30대,2464
596,관악구,1162054500,청림동,40대,2419
597,관악구,1162054500,청림동,50대,2323
598,관악구,1162054500,청림동,60대,1953
599,관악구,1162054500,청림동,70대 이상,1909
600,관악구,1162056500,성현동,10대,2736
601,관악구,1162056500,성현동,10대 미만,1774
