"행정구역(동읍면)별","5세별","항목","단위","2019.11 월",
"제기동","30 - 34세","여자인구수[명]","명","767",
"제기동","35 - 39세","총인구수[명]","명","1706",
"제기동","35 - 39세","남자인구수[명]","명","948",
"제기동","35 - 39세","여자인구수[명]","명","758",
"제기동","40 - 44세","총인구수[명]","명","1459",
"제기동","40 - 44세","남자인구수[명]","명","818",
"제기동","40 - 44세","여자인구수[명]","명","641",
"제기동","45 - 49세","총인구수[명]","명","1791",
"제기동","45 - 49세","남자인구수[명]","명","959",
"제기동","45 - 49세","여자인구수[명]","명","832",
"제기동","50 - 54세","총인구수[명]","명","1905",
"제기동","50 - 54세","남자인구수[명]","명","1024",
"제기동","50 - 54세","여자인구수[명]","명","881",
"제기동","55 - 59세","총인구수[명]","명","2067",
"제기동","55 - 59세","남자인구수[명]","명","1025",
"제기동","55 - 59세","여자인구수[명]","명","1042",
"제기동","60 - 64세","총인구수[명]","명","2124",
"제기동","60 - 64세","남자인구수[명]","명","1033",
"제기동","60 - 64세","여자인구수[명]","명","1091",
"제기동","65 - 69세","총인구수[명]","명","1623",
"제기동","65 - 69세","남자인구수[명]","명","784",
"제기동","65 - 69세","여자인구수[명]","명","839",
"제기동","70 - 74세","총인구수[명]","명","1368",
"제기동","70 - 74세","남자인구수[명]","명","607",
"제기동","70 - 74세","여자인구수[명]","명","761",
"제기동","75 - 79세","총인구수[명]","명","1190",
"제기동","75 - 79세","남자인구수[명]","명","529",
"제기동","75 - 79세","여자인구수[명]","명","661",
"제기동","80 - 84세","총인구수[명]","명","719",
"제기동","80 - 84세","남자인구수[명]","명","305",
"제기동","80 - 84세","여자인구수[명]","명","414",
"제기동","85 - 89세","총인구수[명]","명","353",
"제기동","85 - 89세","남자인구수[명]","명","118",
"제기동","85 - 89세","여자인구수[명]","명","235",
"제기동","90 - 94세","총인구수[명]","명","105",
"제기동","90 - 94세","남자인구수[명]","명","34",
"제기동","90 - 94세","여자인구수[명]","명","71",
"제기동","95 - 99세","총인구수[명]","명","38",
"제기동","95 - 99세","남자인구수[명]","명","16",
"제기동","95 - 99세","여자인구수[명]","명","22",
"제기동","100+","총인구수[명]","명","23",
"제기동","100+","남자인구수[명]","명","5",
"제기동","100+","여자인구수[명]","명","18",
"전농제1동","계","총인구수[명]","명","30592",
"전농제1동","계","남자인구수[명]","명","15391",
"전농제1동","계","여자인구수[명]","명","15201",
"전농제1동","0 - 4세","총인구수[명]","명","1026",
"전농제1동","0 - 4세","남자인구수[명]","명","524",
"전농제1동","0 - 4세","여자인구수[명]","명","502",
"전농제1동","5 - 9세","총인구수[명]","명","971",
"전농제1동","5 - 9세","남자인구수[명]","명","504",
"전농제1동","5 - 9세","여자인구수[명]","명","467",
"전농제1동","10 - 14세","총인구수[명]","명","860",
"전농제1동","10 - 14세","남자인구수[명]","명","449",
"전농제1동","10 - 14세","여자인구수[명]","명","411",
"전농제1동","15 - 19세","총인구수[명]","명","1228",
"전농제1동","15 - 19세","남자인구수[명]","명","597",
"전농제1동","15 - 19세","여자인구수[명]","명","631",
"전농제1동","20 - 24세","총인구수[명]","명","2222",
"전농제1동","20 - 24세","남자인구수[명]","명","1089",
"전농제1동","20 - 24세","여자인구수[명]","명","1133",
"전농제1동","25 - 29세","총인구수[명]","명","2441",
"전농제1동","25 - 29세","남자인구수[명]","명","1274",
"전농제1동","25 - 29세","여자인구수[명]","명","1167",
"전농제1동","30 - 34세","총인구수[명]","명","2052",
"전농제1동","30 - 34세","남자인구수[명]","명","1069",
"전농제1동","30 - 34세","여자인구수[명]","명","983",
"전농제1동","35 - 39세","총인구수[명]","명","2448",
"전농제1동","35 - 39세","남자인구수[명]","명","1297",
"전농제1동","35 - 39세","여자인구수[명]","명","1151",
"전농제1동","40 - 44세","총인구수[명]","명","2084",
"전농제1동","40 - 44세","남자인구수[명]","명","1095",
"전농제1동","40 - 44세","여자인구수[명]","명","989",
"전농제1동","45 - 49세","총인구수[명]","명","2466",
"전농제1동","45 - 49세","남자인구수[명]","명","1301",
"전농제1동","45 - 49세","여자인구수[명]","명","1165",
"전농제1동","50 - 54세","총인구수[명]","명","2459",
"전농제1동","50 - 54세","남자인구수[명]","명","1253",
"전농제1동","50 - 54세","여자인구수[명]","명","1206",
"전농제1동","55 - 59세","총인구수[명]","명","2576",
"전농제1동","55 - 59세","남자인구수[명]","명","1312",
"전농제1동","55 - 59세","여자인구수[명]","명","1264",
"전농제1동","60 - 64세","총인구수[명]","명","2445",
"전농제1동","60 - 64세","남자인구수[명]","명","1272",
"전농제1동","60 - 64세","여자인구수[명]","명","1173",
"전농제1동","65 - 69세","총인구수[명]","명","1614",
"전농제1동","65 - 69세","남자인구수[명]","명","784",
"전농제1동","65 - 69세","여자인구수[명]","명","830",
"전농제1동","70 - 74세","총인구수[명]","명","1360",
"전농제1동","70 - 74세","남자인구수[명]","명","595",
"전농제1동","70 - 74세","여자인구수[명]","명","765",
"전농제1동","75 - 79세","총인구수[명]","명","1162",
"전농제1동","75 - 79세","남자인구수[명]","명","522",
"전농제1동","75 - 79세","여자인구수[명]","명","640",
"전농제1동","80 - 84세","총인구수[명]","명","694",
"전농제1동","80 - 84세","남자인구수[명]","명","294",
"전농제1동","80 - 84세","여자인구수[명]","명","400",
"전농제1동","85 - 89세","총인구수[명]","명","311",
"전농제1동","85 - 89세","남자인구수[명]","명","109",
"전농제1동","85 - 89세","여자인구수[명]","명","202",
"전농제1동","90 - 94세","총인구수[명]","명","92",
"전농제1동","90 - 94세","남자인구수[명]","명","23",
"전농제1동","90 - 94세","여자인구수[명]","명","69",
"전농제1동","95 - 99세","총인구수[명]","명","42",
"전농제1동","95 - 99세","남자인구수[명]","명","14",
"전농제1동","95 - 99세","여자인구수[명]","명","28",
"전농제1동","100+","총인구수[명]","명","39",
"전농제1동","100+","남자인구수[명]","명","14",
"전농제1동","100+","여자인구수[명]","명","25",
"전농제2동","계","총인구수[명]","명","19572",
"전농제2동","계","남자인구수[명]","명","9380",
"전농제2동","계","여자인구수[명]","명","10192",
"전농제2동","0 - 4세","총인구수[명]","명","562",
"전농제2동","0 - 4세","남자인구수[명]","명","285",
"전농제2동","0 - 4세","여자인구수[명]","명","277",
"전농제2동","5 - 9세","총인구수[명]","명","815",
"전농제2동","5 - 9세","남자인구수[명]","명","403",
"전농제2동","5 - 9세","여자인구수[명]","명","412",
"전농제2동","10 - 14세","총인구수[명]","명","824",
"전농제2동","10 - 14세","남자인구수[명]","명","405",
"전농제2동","10 - 14세","여자인구수[명]","명","419",
"전농제2동","15 - 19세","총인구수[명]","명","1011",
"전농제2동","15 - 19세","남자인구수[명]","명","494",
"전농제2동","15 - 19세","여자인구수[명]","명","517",
"전농제2동","20 - 24세","총인구수[명]","명","1197",
"전농제2동","20 - 24세","남자인구수[명]","명","586",
"전농제2동","20 - 24세","여자인구수[명]","명","611",
"전농제2동","25 - 29세","총인구수[명]","명","1259",
"전농제2동","25 - 29세","남자인구수[명]","명","657",
"전농제2동","25 - 29세","여자인구수[명]","명","602",
"전농제2동","30 - 34세","총인구수[명]","명","1013",
"전농제2동","30 - 34세","남자인구수[명]","명","508",
"전농제2동","30 - 34세","여자인구수[명]","명","505",
"전농제2동","35 - 39세","총인구수[명]","명","1396",
"전농제2동","35 - 39세","남자인구수[명]","명","682",
"전농제2동","35 - 39세","여자인구수[명]","명","714",
"전농제2동","40 - 44세","총인구수[명]","명","1460",
"전농제2동","40 - 44세","남자인구수[명]","명","698",
"전농제2동","40 - 44세","여자인구수[명]","명","762",
"전농제2동","45 - 49세","총인구수[명]","명","1769",
"전농제2동","45 - 49세","남자인구수[명]","명","835",
"전농제2동","45 - 49세","여자인구수[명]","명","934",
"전농제2동","50 - 54세","총인구수[명]","명","1683",
"전농제2동","50 - 54세","남자인구수[명]","명","849",
"전농제2동","50 - 54세","여자인구수[명]","명","834",
"전농제2동","55 - 59세","총인구수[명]","명","1627",
"전농제2동","55 - 59세","남자인구수[명]","명","773",
"전농제2동","55 - 59세","여자인구수[명]","명","854",
"전농제2동","60 - 64세","총인구수[명]","명","1466",
"전농제2동","60 - 64세","남자인구수[명]","명","658",
"전농제2동","60 - 64세","여자인구수[명]","명","808",
"전농제2동","65 - 69세","총인구수[명]","명","1100",
"전농제2동","65 - 69세","남자인구수[명]","명","542",
"전농제2동","65 - 69세","여자인구수[명]","명","558",
"전농제2동","70 - 74세","총인구수[명]","명","844",
"전농제2동","70 - 74세","남자인구수[명]","명","359",
"전농제2동","70 - 74세","여자인구수[명]","명","485",
"전농제2동","75 - 79세","총인구수[명]","명","765",
"전농제2동","75 - 79세","남자인구수[명]","명","314",
"전농제2동","75 - 79세","여자인구수[명]","명","451",
"전농제2동","80 - 84세","총인구수[명]","명","513",
"전농제2동","80 - 84세","남자인구수[명]","명","226",
"전농제2동","80 - 84세","여자인구수[명]","명","287",
"전농제2동","85 - 89세","총인구수[명]","명","188",
"전농제2동","85 - 89세","남자인구수[명]","명","78",
"전농제2동","85 - 89세","여자인구수[명]","명","110",
"전농제2동","90 - 94세","총인구수[명]","명","58",
"전농제2동","90 - 94세","남자인구수[명]","명","20",
"전농제2동","90 - 94세","여자인구수[명]","명","38",
"전농제2동","95 - 99세","총인구수[명]","명","12",
"전농제2동","95 - 99세","남자인구수[명]","명","4",
"전농제2동","95 - 99세","여자인구수[명]","명","8",
"전농제2동","100+","총인구수[명]","명","10",
"전농제2동","100+","남자인구수[명]","명","4",
"전농제2동","100+","여자인구수[명]","명","6",
"답십리제1동","계","총인구수[명]","명","29428",
"답십리제1동","계","남자인구수[명]","명","14311",
"답십리제1동","계","여자인구수[명]","명","15117",
"답십리제1동","0 - 4세","총인구수[명]","명","1512",
"답십리제1동","0 - 4세","남자인구수[명]","명","780",
"답십리제1동","0 - 4세","여자인구수[명]","명","732",
"답십리제1동","5 - 9세","총인구수[명]","명","1341",
"답십리제1동","5 - 9세","남자인구수[명]","명","670",
"답십리제1동","5 - 9세","여자인구수[명]","명","671",
"답십리제1동","10 - 14세","총인구수[명]","명","971",
"답십리제1동","10 - 14세","남자인구수[명]","명","495",
"답십리제1동","10 - 14세","여자인구수[명]","명","476",
"답십리제1동","15 - 19세","총인구수[명]","명","1084",
"답십리제1동","15 - 19세","남자인구수[명]","명","549",
"답십리제1동","15 - 19세","여자인구수[명]","명","535",
"답십리제1동","20 - 24세","총인구수[명]","명","1787",
"답십리제1동","20 - 24세","남자인구수[명]","명","865",
"답십리제1동","20 - 24세","여자인구수[명]","명","922",
"답십리제1동","25 - 29세","총인구수[명]","명","2300",
"답십리제1동","25 - 29세","남자인구수[명]","명","1079",
"답십리제1동","25 - 29세","여자인구수[명]","명","1221",
"답십리제1동","30 - 34세","총인구수[명]","명","2558",
"답십리제1동","30 - 34세","남자인구수[명]","명","1165",
"답십리제1동","30 - 34세","여자인구수[명]","명","1393",
"답십리제1동","35 - 39세","총인구수[명]","명","3069",
"답십리제1동","35 - 39세","남자인구수[명]","명","1522",
"답십리제1동","35 - 39세","여자인구수[명]","명","1547",
"답십리제1동","40 - 44세","총인구수[명]","명","2396",
