,시군구명,행정동코드,행정동명,법정동코드,법정동명,연령별,행정동단위 거주인구,법정동단위 거주인구
2079,광진구,1121586000,구의제2동,1121510300,구의동,70대 이상,2876,2876.0
2080,광진구,1121587000,구의제3동,1121510300,구의동,10대,2427,2427.0
2081,광진구,1121587000,구의제3동,1121510300,구의동,10대 미만,1722,1722.0
2082,광진구,1121587000,구의제3동,1121510300,구의동,20대,4389,4389.0
2083,광진구,1121587000,구의제3동,1121510300,구의동,30대,4461,4461.0
2084,광진구,1121587000,구의제3동,1121510300,구의동,40대,4331,4331.0
2085,광진구,1121587000,구의제3동,1121510300,구의동,50대,4756,4756.0
2086,광진구,1121587000,구의제3동,1121510300,구의동,60대,3677,3677.0
2087,광진구,1121587000,구의제3동,1121510300,구의동,70대 이상,2681,2681.0
2088,동대문구,1123053600,용신동,1123010100,신설동,10대,1442,721.0
2089,동대문구,1123053600,용신동,1123010100,신설동,10대 미만,1384,692.0
2090,동대문구,1123053600,용신동,1123010100,신설동,20대,6469,3234.5
2091,동대문구,1123053600,용신동,1123010100,신설동,30대,5958,2979.0
2092,동대문구,1123053600,용신동,1123010100,신설동,40대,4429,2214.5
2093,동대문구,1123053600,용신동,1123010100,신설동,50대,4665,2332.5
2094,동대문구,1123053600,용신동,1123010100,신설동,60대,4485,2242.5
2095,동대문구,1123053600,용신동,1123010100,신설동,70대 이상,3879,1939.5
2096,동대문구,1123053600,용신동,1123010200,용두동,10대,1442,721.0
2097,동대문구,1123053600,용신동,1123010200,용두동,10대 미만,1384,692.0
2098,동대문구,1123053600,용신동,1123010200,용두동,20대,6469,3234.5
2099,동대문구,1123053600,용신동,1123010200,용두동,30대,5958,2979.0
2100,동대문구,1123053600,용신동,1123010200,용두동,40대,4429,2214.5
2101,동대문구,1123053600,용신동,1123010200,용두동,50대,4665,2332.5
2102,동대문구,1123053600,용신동,1123010200,용두동,60대,4485,2242.5
2103,동대문구,1123053600,용신동,1123010200,용두동,70대 이상,3879,1939.5
2104,동대문구,1123054500,제기동,1123010300,제기동,10대,1341,1341.0
2105,동대문구,1123054500,제기동,1123010300,제기동,10대 미만,922,922.0
2106,동대문구,1123054500,제기동,1123010300,제기동,20대,4565,4565.0
2107,동대문구,1123054500,제기동,1123010300,제기동,30대,3135,3135.0
2108,동대문구,1123054500,제기동,1123010300,제기동,40대,2880,2880.0
2109,동대문구,1123054500,제기동,1123010300,제기동,50대,3760,3760.0
2110,동대문구,1123054500,제기동,1123010300,제기동,60대,3915,3915.0
2111,동대문구,1123054500,제기동,1123010300,제기동,70대 이상,4005,4005.0
2112,동대문구,1123056000,전농제1동,1123010400,전농동,10대,1828,1828.0
2113,동대문구,1123056000,전농제1동,1123010400,전농동,10대 미만,1674,1674.0
2114,동대문구,1123056000,전농제1동,1123010400,전농동,20대,4451,4451.0
2115,동대문구,1123056000,전농제1동,1123010400,전농동,30대,3948,3948.0
2116,동대문구,1123056000,전농제1동,1123010400,전농동,40대,4095,4095.0
2117,동대문구,1123056000,전농제1동,1123010400,전농동,50대,4814,4814.0
2118,동대문구,1123056000,전농제1동,1123010400,전농동,60대,4324,4324.0
2119,동대문구,1123056000,전농제1동,1123010400,전농동,70대 이상,3778,3778.0
2120,동대문구,1123057000,전농제2동,1123010400,전농동,10대,1630,1630.0
2121,동대문구,1123057000,전농제2동,1123010400,전농동,10대 미만,1126,1126.0
2122,동대문구,1123057000,전농제2동,1123010400,전농동,20대,2124,2124.0
2123,동대문구,1123057000,전농제2동,1123010400,전농동,30대,2145,2145.0
2124,동대문구,1123057000,전농제2동,1123010400,전농동,40대,2850,2850.0
2125,동대문구,1123057000,전농제2동,1123010400,전농동,50대,3217,3217.0
2126,동대문구,1123057000,전농제2동,1123010400,전농동,60대,2824,2824.0
2127,동대문구,1123057000,전농제2동,1123010400,전농동,70대 이상,2481,2481.0
2128,동대문구,1123060000,답십리제1동,1123010500,답십리동,10대,1966,1966.0
2129,동대문구,1123060000,답십리제1동,1123010500,답십리동,10대 미만,2590,2590.0
2130,동대문구,1123060000,답십리제1동,1123010500,답십리동,20대,4075,4075.0
2131,동대문구,1123060000,답십리제1동,1123010500,답십리동,30대,5037,5037.0
2132,동대문구,1123060000,답십리제1동,1123010500,답십리동,40대,4816,4816.0
2133,동대문구,1123060000,답십리제1동,1123010500,답십리동,50대,4194,4194.0
2134,동대문구,1123060000,답십리제1동,1123010500,답십리동,60대,3461,3461.0
2135,동대문구,1123060000,답십리제1동,1123010500,답십리동,70대 이상,2760,2760.0
2136,동대문구,1123061000,답십리제2동,1123010500,답십리동,10대,1821,1821.0
2137,동대문구,1123061000,답십리제2동,1123010500,답십리동,10대 미만,1741,1741.0
2138,동대문구,1123061000,답십리제2동,1123010500,답십리동,20대,3383,3383.0
2139,동대문구,1123061000,답십리제2동,1123010500,답십리동,30대,4253,4253.0
2140,동대문구,1123061000,답십리제2동,1123010500,답십리동,40대,4002,4002.0
2141,동대문구,1123061000,답십리제2동,1123010500,답십리동,50대,4744,4744.0
2142,동대문구,1123061000,답십리제2동,1123010500,답십리동,60대,4334,4334.0
2143,동대문구,1123061000,답십리제2동,1123010500,답십리동,70대 이상,3715,3715.0
2144,동대문구,1123065000,장안제1동,1123010600,장안동,10대,2583,2583.0
2145,동대문구,1123065000,장안제1동,1123010600,장안동,10대 미만,2303,2303.0
2146,동대문구,1123065000,장안제1동,1123010600,장안동,20대,5169,5169.0
2147,동대문구,1123065000,장안제1동,1123010600,장안동,30대,6141,6141.0
2148,동대문구,1123065000,장안제1동,1123010600,장안동,40대,6199,6199.0
2149,동대문구,1123065000,장안제1동,1123010600,장안동,50대,5924,5924.0
2150,동대문구,1123065000,장안제1동,1123010600,장안동,60대,5565,5565.0
2151,동대문구,1123065000,장안제1동,1123010600,장안동,70대 이상,4221,4221.0
2152,동대문구,1123066000,장안제2동,1123010600,장안동,10대,2786,2786.0
2153,동대문구,1123066000,장안제2동,1123010600,장안동,10대 미만,2646,2646.0
2154,동대문구,1123066000,장안제2동,1123010600,장안동,20대,3727,3727.0
2155,동대문구,1123066000,장안제2동,1123010600,장안동,30대,4815,4815.0
2156,동대문구,1123066000,장안제2동,1123010600,장안동,40대,5717,5717.0
2157,동대문구,1123066000,장안제2동,1123010600,장안동,50대,4957,4957.0
2158,동대문구,1123066000,장안제2동,1123010600,장안동,60대,4433,4433.0
2159,동대문구,1123066000,장안제2동,1123010600,장안동,70대 이상,3319,3319.0
2160,동대문구,1123070500,청량리동,1123010700,청량리동,10대,1024,1024.0
2161,동대문구,1123070500,청량리동,1123010700,청량리동,10대 미만,665,665.0
2162,동대문구,1123070500,청량리동,1123010700,청량리동,20대,2135,2135.0
2163,동대문구,1123070500,청량리동,1123010700,청량리동,30대,2050,2050.0
2164,동대문구,1123070500,청량리동,1123010700,청량리동,40대,2281,2281.0
2165,동대문구,1123070500,청량리동,1123010700,청량리동,50대,3179,3179.0
2166,동대문구,1123070500,청량리동,1123010700,청량리동,60대,3793,3793.0
2167,동대문구,1123070500,청량리동,1123010700,청량리동,70대 이상,3548,3548.0
2168,동대문구,1123071000,회기동,1123010800,회기동,10대,684,684.0
2169,동대문구,1123071000,회기동,1123010800,회기동,10대 미만,378,378.0
2170,동대문구,1123071000,회기동,1123010800,회기동,20대,3474,3474.0
2171,동대문구,1123071000,회기동,1123010800,회기동,30대,1491,1491.0
2172,동대문구,1123071000,회기동,1123010800,회기동,40대,1259,1259.0
2173,동대문구,1123071000,회기동,1123010800,회기동,50대,1206,1206.0
2174,동대문구,1123071000,회기동,1123010800,회기동,60대,1002,1002.0
2175,동대문구,1123071000,회기동,1123010800,회기동,70대 이상,1116,1116.0
2176,동대문구,1123072000,휘경제1동,1123010900,휘경동,10대,800,800.0
2177,동대문구,1123072000,휘경제1동,1123010900,휘경동,10대 미만,781,781.0
2178,동대문구,1123072000,휘경제1동,1123010900,휘경동,20대,3667,3667.0
2179,동대문구,1123072000,휘경제1동,1123010900,휘경동,30대,2222,2222.0
2180,동대문구,1123072000,휘경제1동,1123010900,휘경동,40대,1676,1676.0
2181,동대문구,1123072000,휘경제1동,1123010900,휘경동,50대,1911,1911.0
2182,동대문구,1123072000,휘경제1동,1123010900,휘경동,60대,1523,1523.0
2183,동대문구,1123072000,휘경제1동,1123010900,휘경동,70대 이상,1463,1463.0
2184,동대문구,1123073000,휘경제2동,1123010900,휘경동,10대,2073,2073.0
2185,동대문구,1123073000,휘경제2동,1123010900,휘경동,10대 미만,1084,1084.0
2186,동대문구,1123073000,휘경제2동,1123010900,휘경동,20대,5490,5490.0
2187,동대문구,1123073000,휘경제2동,1123010900,휘경동,30대,2841,2841.0
2188,동대문구,1123073000,휘경제2동,1123010900,휘경동,40대,3324,3324.0
2189,동대문구,1123073000,휘경제2동,1123010900,휘경동,50대,3567,3567.0
2190,동대문구,1123073000,휘경제2동,1123010900,휘경동,60대,3001,3001.0
2191,동대문구,1123073000,휘경제2동,1123010900,휘경동,70대 이상,2703,2703.0
2192,동대문구,1123074000,이문제1동,1123011000,이문동,10대,1256,1256.0
2193,동대문구,1123074000,이문제1동,1123011000,이문동,10대 미만,628,628.0
2194,동대문구,1123074000,이문제1동,1123011000,이문동,20대,4979,4979.0
2195,동대문구,1123074000,이문제1동,1123011000,이문동,30대,2162,2162.0
2196,동대문구,1123074000,이문제1동,1123011000,이문동,40대,2195,2195.0
2197,동대문구,1123074000,이문제1동,1123011000,이문동,50대,2558,2558.0
2198,동대문구,1123074000,이문제1동,1123011000,이문동,60대,2128,2128.0
2199,동대문구,1123074000,이문제1동,1123011000,이문동,70대 이상,2256,2256.0
2200,동대문구,1123075000,이문제2동,1123011000,이문동,10대,1676,1676.0
2201,동대문구,1123075000,이문제2동,1123011000,이문동,10대 미만,1116,1116.0
2202,동대문구,1123075000,이문제2동,1123011000,이문동,20대,2757,2757.0
2203,동대문구,1123075000,이문제2동,1123011000,이문동,30대,2392,2392.0
2204,동대문구,1123075000,이문제2동,1123011000,이문동,40대,2967,2967.0
2205,동대문구,1123075000,이문제2동,1123011000,이문동,50대,3357,3357.0
2206,동대문구,1123075000,이문제2동,1123011000,이문동,60대,2794,2794.0
2207,동대문구,1123075000,이문제2동,1123011000,이문동,70대 이상,2758,2758.0
2208,중랑구,1126052000,면목제2동,1126010100,면목동,10대,1437,1437.0
2209,중랑구,1126052000,면목제2동,1126010100,면목동,10대 미만,1101,1101.0
2210,중랑구,1126052000,면목제2동,1126010100,면목동,20대,3215,3215.0
2211,중랑구,1126052000,면목제2동,1126010100,면목동,30대,3304,3304.0
2212,중랑구,1126052000,면목제2동,1126010100,면목동,40대,3416,3416.0
2213,중랑구,1126052000,면목제2동,1126010100,면목동,50대,4678,4678.0
2214,중랑구,1126052000,면목제2동,1126010100,면목동,60대,3883,3883.0
2215,중랑구,1126052000,면목제2동,1126010100,면목동,70대 이상,3033,3033.0
2216,중랑구,1126054000,면목제4동,1126010100,면목동,10대,1179,1179.0
2217,중랑구,1126054000,면목제4동,1126010100,면목동,10대 미만,974,974.0
2218,중랑구,1126054000,면목제4동,1126010100,면목동,20대,2402,2402.0
2219,중랑구,1126054000,면목제4동,1126010100,면목동,30대,2594,2594.0
2220,중랑구,1126054000,면목제4동,1126010100,면목동,40대,2885,2885.0
2221,중랑구,1126054000,면목제4동,1126010100,면목동,50대,3231,3231.0
2222,중랑구,1126054000,면목제4동,1126010100,면목동,60대,3000,3000.0
2223,중랑구,1126054000,면목제4동,1126010100,면목동,70대 이상,2548,2548.0
2224,중랑구,1126055000,면목제5동,1126010100,면목동,10대,869,869.0
2225,중랑구,1126055000,면목제5동,1126010100,면목동,10대 미만,1374,1374.0
2226,중랑구,1126055000,면목제5동,1126010100,면목동,20대,1712,1712.0
2227,중랑구,1126055000,면목제5동,1126010100,면목동,30대,2615,2615.0
2228,중랑구,1126055000,면목제5동,1126010100,면목동,40대,2353,2353.0
2229,중랑구,1126055000,면목제5동,1126010100,면목동,50대,2419,2419.0
2230,중랑구,1126055000,면목제5동,1126010100,면목동,60대,2011,2011.0
2231,중랑구,1126055000,면목제5동,1126010100,면목동,70대 이상,1442,1442.0
2232,중랑구,1126056500,면목본동,1126010100,면목동,10대,1724,1724.0
2233,중랑구,1126056500,면목본동,1126010100,면목동,10대 미만,1331,1331.0
2234,중랑구,1126056500,면목본동,1126010100,면목동,20대,5151,5151.0
2235,중랑구,1126056500,면목본동,1126010100,면목동,30대,5242,5242.0
2236,중랑구,1126056500,면목본동,1126010100,면목동,40대,4645,4645.0
2237,중랑구,1126056500,면목본동,1126010100,면목동,50대,6109,6109.0
2238,중랑구,1126056500,면목본동,1126010100,면목동,60대,5123,5123.0
2239,중랑구,1126056500,면목본동,1126010100,면목동,70대 이상,4058,4058.0
2240,중랑구,1126057000,면목제7동,1126010100,면목동,10대,1145,1145.0
2241,중랑구,1126057000,면목제7동,1126010100,면목동,10대 미만,1100,1100.0
2242,중랑구,1126057000,면목제7동,1126010100,면목동,20대,2870,2870.0
2243,중랑구,1126057000,면목제7동,1126010100,면목동,30대,3240,3240.0
2244,중랑구,1126057000,면목제7동,1126010100,면목동,40대,3054,3054.0
2245,중랑구,1126057000,면목제7동,1126010100,면목동,50대,3733,3733.0
2246,중랑구,1126057000,면목제7동,1126010100,면목동,60대,3650,3650.0
2247,중랑구,1126057000,면목제7동,1126010100,면목동,70대 이상,2834,2834.0
2248,중랑구,1126057500,면목제3.8동,1126010100,면목동,10대,1354,1354.0
2249,중랑구,1126057500,면목제3.8동,1126010100,면목동,10대 미만,958,958.0
2250,중랑구,1126057500,면목제3.8동,1126010100,면목동,20대,3508,3508.0
2251,중랑구,1126057500,면목제3.8동,1126010100,면목동,30대,3410,3410.0
2252,중랑구,1126057500,면목제3.8동,1126010100,면목동,40대,3299,3299.0
2253,중랑구,1126057500,면목제3.8동,1126010100,면목동,50대,4527,4527.0
2254,중랑구,1126057500,면목제3.8동,1126010100,면목동,60대,4170,4170.0
2255,중랑구,1126057500,면목제3.8동,1126010100,면목동,70대 이상,3256,3256.0
2256,중랑구,1126058000,상봉제1동,1126010200,상봉동,10대,1840,1840.0
2257,중랑구,1126058000,상봉제1동,1126010200,상봉동,10대 미만,1609,1609.0
2258,중랑구,1126058000,상봉제1동,1126010200,상봉동,20대,3224,3224.0
2259,중랑구,1126058000,상봉제1동,1126010200,상봉동,30대,3500,3500.0
2260,중랑구,1126058000,상봉제1동,1126010200,상봉동,40대,3434,3434.0
2261,중랑구,1126058000,상봉제1동,1126010200,상봉동,50대,4121,4121.0
2262,중랑구,1126058000,상봉제1동,1126010200,상봉동,60대,3588,3588.0
2263,중랑구,1126058000,상봉제1동,1126010200,상봉동,70대 이상,2460,2460.0
2264,중랑구,1126059000,상봉제2동,1126010200,상봉동,10대,711,711.0
2265,중랑구,1126059000,상봉제2동,1126010200,상봉동,10대 미만,754,754.0
2266,중랑구,1126059000,상봉제2동,1126010200,상봉동,20대,4167,4167.0
2267,중랑구,1126059000,상봉제2동,1126010200,상봉동,30대,4547,4547.0
2268,중랑구,1126059000,상봉제2동,1126010200,상봉동,40대,2520,2520.0
2269,중랑구,1126059000,상봉제2동,1126010200,상봉동,50대,3015,3015.0
2270,중랑구,1126059000,상봉제2동,1126010200,상봉동,60대,2609,2609.0
2271,중랑구,1126059000,상봉제2동,1126010200,상봉동,70대 이상,1934,1934.0
2272,중랑구,1126060000,중화제1동,1126010300,중화동,10대,1222,1222.0
2273,중랑구,1126060000,중화제1동,1126010300,중화동,10대 미만,1051,1051.0
