시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
성동구,11200101,상왕십리동,15,20220614.5,11200535.0,7025.241327083334,606.8174916666667,482.06541875,482.06541875,482.06541875,482.06541875,482.06541875,482.06541875,482.06541875
성동구,11200101,상왕십리동,16,20220614.5,11200535.0,7075.319893749999,681.1156104166666,497.22725625,497.22725625,497.22725625,497.22725625,497.22725625,497.22725625,497.22725625
성동구,11200101,상왕십리동,17,20220614.5,11200535.0,7124.02574375,691.6234541666666,489.52950000000004,489.52950000000004,489.52950000000004,489.52950000000004,489.52950000000004,489.52950000000004,489.52950000000004
성동구,11200101,상왕십리동,18,20220614.5,11200535.0,7170.585554166667,697.9136458333334,483.19755416666663,483.19755416666663,483.19755416666663,483.19755416666663,483.19755416666663,483.19755416666663,483.19755416666663
성동구,11200101,상왕십리동,19,20220614.5,11200535.0,7268.525166666666,695.992175,477.63936458333336,477.63936458333336,477.63936458333336,477.63936458333336,477.63936458333336,477.63936458333336,477.63936458333336
성동구,11200101,상왕십리동,20,20220614.5,11200535.0,7395.9416645833335,692.5580249999999,474.7700625,474.7700625,474.7700625,474.7700625,474.7700625,474.7700625,474.7700625
성동구,11200101,상왕십리동,21,20220614.5,11200535.0,7436.848295833333,699.366425,480.48240000000004,480.48240000000004,480.48240000000004,480.48240000000004,480.48240000000004,480.48240000000004,480.48240000000004
성동구,11200101,상왕십리동,22,20220614.5,11200535.0,7573.19058125,727.9100979166666,495.8482604166666,495.8482604166666,495.8482604166666,495.8482604166666,495.8482604166666,495.8482604166666,495.8482604166666
성동구,11200101,상왕십리동,23,20220614.5,11200535.0,7915.732766666667,734.0557520833332,541.8623895833333,541.8623895833333,541.8623895833333,541.8623895833333,541.8623895833333,541.8623895833333,541.8623895833333
성동구,11200102,하왕십리동,0,20220614.5,11200527.5,12641.160376041667,862.4199114583333,931.5321927083334,931.5321927083334,931.5321927083334,931.5321927083334,931.5321927083334,931.5321927083334,931.5321927083334
성동구,11200102,하왕십리동,1,20220614.5,11200527.5,12764.180069791668,869.221296875,947.5484895833333,947.5484895833333,947.5484895833333,947.5484895833333,947.5484895833333,947.5484895833333,947.5484895833333
성동구,11200102,하왕십리동,2,20220614.5,11200527.5,12800.574892708333,876.1405135416667,950.139540625,950.139540625,950.139540625,950.139540625,950.139540625,950.139540625,950.139540625
성동구,11200102,하왕십리동,3,20220614.5,11200527.5,12774.145940625,872.0577135416667,950.6493552083333,950.6493552083333,950.6493552083333,950.6493552083333,950.6493552083333,950.6493552083333,950.6493552083333
성동구,11200102,하왕십리동,4,20220614.5,11200527.5,12776.036170833335,876.507325,957.5263197916667,957.5263197916667,957.5263197916667,957.5263197916667,957.5263197916667,957.5263197916667,957.5263197916667
성동구,11200102,하왕십리동,5,20220614.5,11200527.5,12710.358438541667,876.6271104166667,962.8873427083332,962.8873427083332,962.8873427083332,962.8873427083332,962.8873427083332,962.8873427083332,962.8873427083332
성동구,11200102,하왕십리동,6,20220614.5,11200527.5,12522.567775000001,868.9177291666666,955.82814375,955.82814375,955.82814375,955.82814375,955.82814375,955.82814375,955.82814375
성동구,11200102,하왕십리동,7,20220614.5,11200527.5,12151.751594791667,843.23023125,903.6403354166667,903.6403354166667,903.6403354166667,903.6403354166667,903.6403354166667,903.6403354166667,903.6403354166667
성동구,11200102,하왕십리동,8,20220614.5,11200527.5,11532.622427083334,732.2990333333333,827.1915479166668,827.1915479166668,827.1915479166668,827.1915479166668,827.1915479166668,827.1915479166668,827.1915479166668
성동구,11200102,하왕십리동,9,20220614.5,11200527.5,11133.547069791666,731.3929927083333,821.8695552083333,821.8695552083333,821.8695552083333,821.8695552083333,821.8695552083333,821.8695552083333,821.8695552083333
성동구,11200102,하왕십리동,10,20220614.5,11200527.5,10801.532509375,713.3949697916668,805.07128125,805.07128125,805.07128125,805.07128125,805.07128125,805.07128125,805.07128125
성동구,11200102,하왕십리동,11,20220614.5,11200527.5,10549.19605625,696.8554229166666,783.602584375,783.602584375,783.602584375,783.602584375,783.602584375,783.602584375,783.602584375
성동구,11200102,하왕십리동,12,20220614.5,11200527.5,10336.156154166667,686.4602718750001,761.9267135416667,761.9267135416667,761.9267135416667,761.9267135416667,761.9267135416667,761.9267135416667,761.9267135416667
성동구,11200102,하왕십리동,13,20220614.5,11200527.5,10211.952815625,696.2684395833334,767.117040625,767.117040625,767.117040625,767.117040625,767.117040625,767.117040625,767.117040625
성동구,11200102,하왕십리동,14,20220614.5,11200527.5,10089.664786458334,699.3530052083333,759.7389937500001,759.7389937500001,759.7389937500001,759.7389937500001,759.7389937500001,759.7389937500001,759.7389937500001
