시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
강남구,11680101,역삼동,23,20220615.5,11680645.0,60890.91196833333,1597.2676700000002,2621.980191666667,5261.9046,7503.157628333333,7104.140336666666,4129.746808333333,1652.8374483333332,1307.110935,1517.8188183333334,2719.905486666667,6444.754636666667,6592.285801666667,5655.491291666666,2939.1006816666663,1901.4922233333334,1941.9175616666666
강남구,11680103,개포동,0,20220615.5,11680690.0,11743.727789861112,457.8277943055555,746.3433963888889,558.3795681944445,764.4590081944444,1008.5465351388889,887.6620861111111,578.7910373611111,487.2816313888889,472.27029930555557,720.9139669444445,605.7135425,898.6298572222222,1110.7808126388888,948.4924233333332,770.1180041666667,727.5178116666667
강남구,11680103,개포동,1,20220615.5,11680690.0,11837.335480277778,461.40873347222225,757.0239215277778,566.5267190277777,774.0826434722222,1021.4939426388888,891.2725538888889,581.4528475000001,489.8788393055556,473.6774091666667,725.6822641666666,607.8719054166667,903.6346330555555,1122.8007533333332,952.5824662499999,772.9585308333333,734.9874194444444
강남구,11680103,개포동,2,20220615.5,11680690.0,11868.991297777777,462.40798527777775,762.4215916666667,570.1200651388889,779.1266419444444,1020.9436847222222,890.8921991666666,582.5326036111111,489.59198652777775,475.9871184722222,726.2223043055554,609.2175236111111,908.0230416666667,1129.2167804166668,954.8335022222221,772.4226984722222,735.0315609722222
강남구,11680103,개포동,3,20220615.5,11680690.0,11873.293177916667,463.4427279166667,765.0360730555556,573.0903402777778,780.049274861111,1023.6207420833333,888.8317509722222,579.1586945833333,489.49146277777777,475.46690708333335,724.0282477777778,609.9908684722221,910.6159913888889,1128.7081820833334,955.5500152777778,769.8781190277779,736.3338143055555
강남구,11680103,개포동,4,20220615.5,11680690.0,11884.317834722222,468.42959486111107,768.2181893055555,576.4996581944445,780.8981647222222,1024.2820908333333,892.5398441666667,573.2951686111112,487.01106875,477.1759290277778,725.9272444444445,606.7408658333334,911.6615295833333,1136.3338747222222,954.3353969444445,765.4952955555556,735.4739245833333
강남구,11680103,개포동,5,20220615.5,11680690.0,11954.808334444444,468.59429625,767.1358291666667,585.107575,791.9048969444444,1037.576998888889,927.6176811111111,598.8362927777778,487.3064970833333,474.35540041666667,722.5705891666668,605.2454579166666,914.1059395833333,1131.0722725,949.8722530555556,758.2289373611111,735.27741
강남구,11680103,개포동,6,20220615.5,11680690.0,12166.72988986111,470.41173930555556,781.07622875,603.7617518055556,829.2431029166667,1069.315596111111,984.8404541666666,626.8178138888888,486.99437374999997,476.48285458333334,731.20518875,606.2600570833333,912.0246968055555,1136.3971527777778,954.9728691666666,761.721647638889,735.2043297222223
강남구,11680103,개포동,7,20220615.5,11680690.0,12085.170508472222,462.20362597222226,795.6730993055555,596.966855138889,826.14796875,1039.9416079166667,945.6311763888888,618.5185995833333,483.9496945833333,498.25986374999997,792.1897954166667,596.65787125,888.9140748611111,1111.50608625,944.3247298611111,753.9036836111111,730.3819301388888
강남구,11680103,개포동,8,20220615.5,11680690.0,11797.844374861112,509.0574877777778,828.6358502777778,585.1636833333333,791.8034445833333,973.5804629166666,869.4626475,600.8017709722222,464.79772125,507.81836875000005,801.2385440277777,603.0061997222222,855.0885170833334,1043.0614673611112,897.4263062499999,749.6964451388889,717.2054619444444
강남구,11680103,개포동,9,20220615.5,11680690.0,11413.087848333333,499.10948069444447,803.6341719444445,568.9327619444445,760.0370115277778,934.5227666666667,829.4101340277778,580.0946734722222,449.8743416666667,498.70854472222226,786.5460931944446,587.14043125,817.2511215277777,1003.7213641666666,864.2546668055555,733.4361561111111,696.4142004166666
강남구,11680103,개포동,10,20220615.5,11680690.0,11107.347805694444,497.7572765277777,791.4990566666667,552.8463290277778,741.7232159722222,910.04703375,810.7115791666668,564.983585,427.8883565277778,487.9373927777778,767.5242472222221,569.0800969444444,787.2221052777778,960.93121375,839.7045183333333,716.1789076388889,681.3130061111111
강남구,11680103,개포동,11,20220615.5,11680690.0,10808.690806666667,491.34792694444445,774.5279525000001,542.4428683333333,721.9573918055555,891.457817638889,792.0119091666667,546.6587151388889,417.07957305555556,481.96689013888886,751.6435097222222,549.7500923611111,759.4901601388889,929.1492688888889,809.4605727777778,686.8884606944445,662.8577476388889
