시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
강남구,11680101,역삼동,10,20220616.166666668,11680645.0,116698.74885833333,1391.5441166666667,2621.2620305555556,9876.328630555556,16700.235816666667,14837.478552777777,8586.744783333334,3608.4428472222226,2352.7073555555558,1255.9977777777776,2827.4248361111113,15151.867291666667,15064.546666666669,9828.978766666667,5594.932563888889,3796.155227777778,3204.1016833333333
강남구,11680101,역삼동,11,20220616.166666668,11680645.0,120913.1957638889,1382.0197027777779,2654.2443277777775,10271.34305,17321.007566666667,15268.26885277778,8917.846008333334,3810.951619444444,2493.4140555555555,1245.9158722222223,2902.0422944444445,15712.476019444446,15547.388019444443,10139.505372222222,5849.659480555555,4002.347811111111,3394.765838888889
강남구,11680101,역삼동,12,20220616.166666668,11680645.0,122981.09115277776,1377.4224444444444,2684.6054249999997,10573.355033333333,17614.75751666667,15446.460550000002,8995.729441666666,3884.7967055555555,2570.2943305555555,1270.7886777777776,2949.202677777778,16145.461222222224,15745.395127777776,10227.231341666666,5954.333791666667,4078.1408305555556,3463.115747222222
강남구,11680101,역삼동,13,20220616.166666668,11680645.0,124906.26236666666,1460.8279833333333,2800.7128166666666,10779.754583333333,17708.85438888889,15621.422841666666,9070.131458333333,3992.1339694444446,2698.4659444444446,1321.6179194444444,3059.44025,16433.97571111111,15872.955561111112,10301.136852777778,6072.126138888889,4196.316472222223,3516.3897500000003
강남구,11680101,역삼동,14,20220616.166666668,11680645.0,125411.27378055554,1504.0621277777777,2884.0385972222225,10884.358472222222,17752.557255555555,15696.733483333335,9073.714625,3990.735588888889,2731.433680555556,1365.712111111111,3142.9955333333332,16573.687761111112,15839.660144444446,10304.212138888888,6046.881105555555,4158.240569444444,3462.2508055555554
강남구,11680101,역삼동,15,20220616.166666668,11680645.0,124218.48821111111,1481.5992305555556,2935.095536111111,10930.721394444445,17748.675619444446,15572.92313888889,8976.318825,3875.156202777778,2559.935161111111,1371.227625,3208.1484,16605.519586111113,15738.183872222222,10211.361975,5899.569322222222,3890.6378388888893,3213.4143722222225
강남구,11680101,역삼동,16,20220616.166666668,11680645.0,121038.48520833334,1469.3718305555556,3181.127322222222,10849.403152777777,17476.077947222224,15252.463791666665,8570.258138888888,3581.127197222222,2337.5092694444447,1319.2534833333332,3311.823061111111,16452.442075,15376.91422777778,9940.69939722222,5532.999244444444,3509.2398055555554,2877.7751805555554
강남구,11680101,역삼동,17,20220616.166666668,11680645.0,114093.98671111111,1395.4627833333334,3166.449022222222,10582.448511111112,16643.341255555555,14346.161455555555,7788.107027777778,3209.345097222222,2134.8384888888886,1265.9385805555555,3299.937377777778,15597.403961111113,14389.505288888888,9362.392763888889,5112.777286111112,3155.4673694444446,2644.4105694444443
강남구,11680101,역삼동,18,20220616.166666668,11680645.0,101219.8837638889,1382.8303694444446,3148.9961027777777,9653.155466666667,14547.241944444446,12712.435247222222,6879.010997222223,2797.3791333333334,1875.6652888888889,1261.5762027777778,3295.2506805555554,13483.325619444444,12157.702580555555,8166.068161111111,4552.4310611111105,2859.0556694444444,2447.758983333333
강남구,11680101,역삼동,19,20220616.166666668,11680645.0,90026.1131111111,1429.38595,3180.2084083333334,8621.595016666666,12313.7929,11114.651063888889,6177.990144444444,2536.6245916666667,1714.6436444444444,1323.243286111111,3361.511025,11536.057269444444,10199.925119444444,7390.684852777778,4163.676458333333,2639.4652277777777,2322.657875
강남구,11680101,역삼동,20,20220616.166666668,11680645.0,82764.87966944445,1475.0736388888888,3178.4972333333335,7906.715752777778,10987.498622222221,10111.342169444444,5658.373072222222,2275.9989472222223,1575.827111111111,1378.970486111111,3374.8837805555554,10287.005133333332,9144.882816666666,6928.55855,3854.501925,2419.0190722222223,2207.731461111111
강남구,11680101,역삼동,21,20220616.166666668,11680645.0,76181.70779444445,1561.464125,3229.9060833333333,7107.792044444444,9873.417697222221,9236.423619444446,5173.513136111111,2031.5481722222223,1458.4280333333334,1450.324186111111,3402.0876222222223,8997.661997222222,8228.56005,6550.043750000001,3529.179763888889,2218.3798333333334,2132.9777805555555
강남구,11680101,역삼동,22,20220616.166666668,11680645.0,68813.59676111111,1712.0037944444443,2863.690288888889,6141.026047222223,8733.251,8330.931430555554,4689.8910166666665,1846.677477777778,1403.4998055555557,1603.6925305555555,2964.835777777778,7532.627533333334,7428.824874999999,6194.193361111112,3219.3071583333335,2069.123455555555,2080.0212944444447
강남구,11680101,역삼동,23,20220616.166666668,11680645.0,62262.96045277777,1600.6232305555557,2614.219075,5294.7100527777775,7822.564036111111,7465.934249999999,4266.7360194444445,1687.4716972222222,1313.730425,1502.3826166666668,2693.066227777778,6520.839502777778,6800.571011111111,5772.25533611111,2985.6516500000002,1962.740936111111,1959.4646444444443
강남구,11680103,개포동,0,20220616.166666668,11680690.0,11836.263882407407,462.0326210648148,754.7757192129629,561.9530034722222,776.3421981481482,1013.0958138888889,892.7198780092592,581.4162722222222,487.8147671296296,478.9460902777777,730.3779726851851,609.7978240740741,909.5741581018518,1119.300042361111,952.1984851851853,773.9652233796296,731.953875
강남구,11680103,개포동,1,20220616.166666668,11680690.0,11924.05525324074,466.92919837962967,766.0692678240741,568.6362585648149,784.270755787037,1027.3310592592593,894.6273395833333,583.4828168981481,490.70507268518514,478.28684074074073,733.7935712962962,611.8704914351852,914.8687983796297,1130.169449537037,956.4061361111112,776.7073879629629,739.900887037037
강남구,11680103,개포동,2,20220616.166666668,11680690.0,11951.837249074075,466.5750386574074,772.7756451388889,570.70753125,789.3798886574074,1024.4270962962962,894.0433231481481,585.7440659722222,489.5460766203704,481.86633449074077,734.21025,613.3667773148148,918.1333678240741,1136.1444638888888,958.3098416666667,776.9477724537037,739.6597909722223
